,address,type,시군구,address,type
335,서울특별시 서대문구 통일로 171-1 (냉천동),동물병원,서대문구,,
336,서울특별시 서대문구 응암로 76 102호 (북가좌동),동물병원,서대문구,,
337,서울특별시 서대문구 가재울미래로 2 상가403 상가404동 108호 (남가좌동 DMC파크뷰자이),동물병원,서대문구,,
338,서울특별시 서대문구 응암로 66 (북가좌동),동물병원,서대문구,,
339,서울특별시 서대문구 거북골로 178 (북가좌동),동물병원,서대문구,,
340,서울특별시 서대문구 증가로 111 (남가좌동),동물병원,서대문구,,
341,서울특별시 서대문구 응암로 117 (북가좌동),동물병원,서대문구,,
342,서울특별시 서대문구 거북골로 120 (남가좌동 DMC센트레빌아파트),동물병원,서대문구,,
343,서울특별시 서대문구 연희로 132 (연희동),동물병원,서대문구,,
344,서울특별시 서대문구 통일로 489 (홍은동),동물병원,서대문구,,
345,서울특별시 서대문구 신촌로35길 10 지하1층 424호 (북아현동 e편한세상신촌 4단지),동물병원,서대문구,,
346,서울특별시 서대문구 연희로25길 101 (연희동),동물병원,서대문구,,
347,서울특별시 서대문구 통일로 375 (홍제동),동물병원,서대문구,,
348,서울특별시 마포구 월드컵북로 262 (성산동 제2상가동 101102호 성산시영아파트),동물병원,마포구,,
349,서울특별시 성북구 한천로 713 515동 상가 206207호 (장위동 래미안장위퍼스트하이),동물병원,성북구,,
350,서울특별시 마포구 마포대로16길 7 영지빌딩 2층 (아현동),동물병원,마포구,,
351,서울특별시 마포구 마포대로 127 풍림브이아이피텔 (공덕동),동물병원,마포구,,
352,서울특별시 마포구 월드컵로 46 (서교동),동물병원,마포구,,
353,서울특별시 마포구 포은로 107 2층 (망원동),동물병원,마포구,,
354,서울특별시 마포구 독막로 85 (상수동),동물병원,마포구,,
355,서울특별시 서초구 나루터로 37 신사쇼핑센터 1층 102-2호 (잠원동),동물병원,서초구,,
356,서울특별시 도봉구 해등로 255 101동 1층 121~123호 (쌍문동 에벤에셀아파트),동물병원,도봉구,,
357,서울특별시 마포구 월드컵북로 167 (성산동),동물병원,마포구,,
358,서울특별시 마포구 창전로 50-1 (구수동),동물병원,마포구,,
359,서울특별시 마포구 월드컵로 147 1층 (망원동 한익빌딩),동물병원,마포구,,
360,서울특별시 마포구 월드컵로 73 (망원동),동물병원,마포구,,
361,서울특별시 마포구 신촌로 154 (노고산동),동물병원,마포구,,
362,서울특별시 마포구 양화로 68 (서교동),동물병원,마포구,,
363,서울특별시 마포구 백범로 130 (염리동),동물병원,마포구,,
364,서울특별시 마포구 신촌로16길 34(노고산동),동물병원,마포구,,
365,서울특별시 마포구 월드컵로 98 (서교동 서현빌딩 1층),동물병원,마포구,,
366,서울특별시 양천구 목동중앙로 89 1층 (목동),동물병원,양천구,,
367,서울특별시 양천구 오목로 45 (신월동),동물병원,양천구,,
368,서울특별시 양천구 목동동로10길 6 (신정동),동물병원,양천구,,
369,서울특별시 양천구 남부순환로 347 (신월동),동물병원,양천구,,
370,서울특별시 양천구 월정로 46 (신월동),동물병원,양천구,,
371,서울특별시 서초구 방배로34길 12 (방배동),동물병원,서초구,,
372,서울특별시 양천구 은행정로 10 (신정동),동물병원,양천구,,
373,서울특별시 양천구 목동서로 57 (목동),동물병원,양천구,,
374,서울특별시 양천구 목동로 181 (신정동),동물병원,양천구,,
375,서울특별시 양천구 남부순환로 421 1층 (신월동),동물병원,양천구,,
376,서울특별시 양천구 목동중앙본로 100 101호 (목동),동물병원,양천구,,
377,서울특별시 양천구 목동중앙서로 42 1층 (목동),동물병원,양천구,,
378,서울특별시 양천구 공항대로 552 (목동 대우마이빌 102호),동물병원,양천구,,
379,서울특별시 양천구 등촌로 218 혜인빌딩 (목동),동물병원,양천구,,
380,서울특별시 양천구 신월로 320 (신정동),동물병원,양천구,,
381,서울특별시 양천구 목동서로 349 104호 (신정동 센트럴프라자),동물병원,양천구,,
382,서울특별시 양천구 오목로 299 목동트라팰리스 (목동),동물병원,양천구,,
383,서울특별시 양천구 목동동로 309 (목동),동물병원,양천구,,
384,서울특별시 양천구 오목로 280 1층 (목동),동물병원,양천구,,
385,서울특별시 강동구 성안로 10 (성내동),동물병원,강동구,,
386,서울특별시 양천구 목동중앙북로 37 (목동),동물병원,양천구,,
387,서울특별시 양천구 중앙로 230 (신정동),동물병원,양천구,,
388,서울특별시 양천구 신정이펜2로 22 203호 (신정동 신정프라자),동물병원,양천구,,
389,서울특별시 양천구 목동서로 100 상가동 105 204호 (목동 목동신시가지아파트3단지),동물병원,양천구,,
390,서울특별시 양천구 목동중앙북로 73 덕수프라자 2층 (목동),동물병원,양천구,,
391,서울특별시 양천구 등촌로 172 등촌빌딩 A동 102호 (목동),동물병원,양천구,,
392,서울특별시 양천구 목동서로 77 현대월드타워 160호 (목동),동물병원,양천구,,
393,서울특별시 양천구 등촌로 114 목동한강팰리스 1층 (목동),동물병원,양천구,,
394,서울특별시 양천구 목동로 171 4층 (신정동),동물병원,양천구,,
395,서울특별시 양천구 지양로 7 인산빌딩 1층 (신월동),동물병원,양천구,,
396,서울특별시 양천구 목동서로 170 홈플러스목동점 (목동),동물병원,양천구,,
397,서울특별시 양천구 목동동로 130 117 118호 (신정동 목동신시가지아파트14단지),동물병원,양천구,,
398,서울특별시 용산구 독서당로 81-1 아이리스프라자 지상3층 (한남동),동물병원,용산구,,
399,서울특별시 양천구 목동남로2길 21 쌍용빌딩 4층 (신정동),동물병원,양천구,,
400,서울특별시 송파구 양산로4길 13 우토 파크빌딩 (거여동),동물병원,송파구,,
401,서울특별시 강서구 마곡중앙1로 20 205호 (마곡동),동물병원,강서구,,
402,서울특별시 강서구 등촌로 55 신진통상빌딩 (화곡동),동물병원,강서구,,
403,서울특별시 강서구 양천로 651 1층 (염창동),동물병원,강서구,,
404,서울특별시 강서구 강서로 45 (화곡동 미래동물병원),동물병원,강서구,,
405,서울특별시 강서구 양천로57길 10-20 (가양동 이스타빌Ⅰ),동물병원,강서구,,
406,서울특별시 강서구 화곡로 205 (화곡동 대한동물병원),동물병원,강서구,,
407,서울특별시 강서구 곰달래로15길 46 (화곡동 강서동물병원),동물병원,강서구,,
408,서울특별시 강서구 화곡로 143 (화곡동 충효빌딩),동물병원,강서구,,
409,서울특별시 강서구 곰달래로 199 (화곡동 고득영동물병원),동물병원,강서구,,
410,서울특별시 강남구 도산대로 213 2층 (신사동),동물병원,강남구,,
411,서울특별시 강서구 수명로 74 (내발산동 발산시티타워),동물병원,강서구,,
412,서울특별시 강서구 양천로 431 (가양동 홈플러스가양점),동물병원,강서구,,
413,서울특별시 강서구 강서로45길 28 (내발산동),동물병원,강서구,,
414,서울특별시 강서구 화곡로 112 1층 (화곡동),동물병원,강서구,,
415,서울특별시 강서구 강서로 254 (화곡동 우장산아이파크이편한세상),동물병원,강서구,,
416,서울특별시 강서구 방화대로47가길 7 (방화동 방화샤르망1오피스텔),동물병원,강서구,,
417,서울특별시 강서구 금낭화로 52 (방화동 세성빌딩),동물병원,강서구,,
418,서울특별시 강서구 양천로57길 10-20 102호 (가양동 이스타빌Ⅰ),동물병원,강서구,,
419,서울특별시 강서구 공항대로 284 1층 2호 (내발산동),동물병원,강서구,,
420,서울특별시 구로구 구로중앙로31길 30 24시 지구촌 동물 메디컬센터 (구로동),동물병원,구로구,,
421,서울특별시 강서구 개화동로29길 15 (방화동),동물병원,강서구,,
422,서울특별시 강서구 강서로 215 (화곡동 삼광빌딩),동물병원,강서구,,
423,서울특별시 강서구 강서로17길 52 (화곡동 화곡면옥),동물병원,강서구,,
424,서울특별시 강서구 강서로18길 17 (화곡동),동물병원,강서구,,
425,서울특별시 강서구 까치산로 80 (화곡동 화곡동물병원),동물병원,강서구,,
426,서울특별시 강서구 강서로 36 (화곡동),동물병원,강서구,,
427,서울특별시 송파구 삼학사로 75 신일빌딩 (삼전동),동물병원,송파구,,
428,서울특별시 강서구 강서로 333 104호 105호 (내발산동),동물병원,강서구,,
429,서울특별시 성북구 아리랑로 75 상가3동 1층 110호 (돈암동 돈암코오롱하늘채),동물병원,성북구,,
430,서울특별시 강서구 방화대로47가길 7 (방화동 방화샤르망1오피스텔),동물병원,강서구,,
431,서울특별시 강서구 방화대로33길 3 1~2층 (방화동),동물병원,강서구,,
432,서울특별시 강서구 까치산로 74 (화곡동),동물병원,강서구,,
433,서울특별시 강서구 양천로 674 910호 (염창동),동물병원,강서구,,
434,서울특별시 강서구 곰달래로 260 피앤와이빌딩 1층 3호 (화곡동),동물병원,강서구,,
435,서울특별시 강서구 가로공원로 198 1층 (화곡동 청파빌딩),동물병원,강서구,,
436,서울특별시 강서구 마곡중앙로 36 상가동 103호 (마곡동 마곡엠밸리15단지),동물병원,강서구,,
437,서울특별시 강서구 마곡중앙1로 72 1014동 103호 (마곡동 마곡엠밸리10단지),동물병원,강서구,,
438,서울특별시 강서구 금낭화로 109 (방화동 하나동물병원),동물병원,강서구,,
439,서울특별시 강서구 강서로17길 20 (화곡동 용봉동물병원),동물병원,강서구,,
440,서울특별시 강서구 양천로 72 (방화동 해성빌딩),동물병원,강서구,,
441,서울특별시 강서구 양천로 663-1 1층 (염창동),동물병원,강서구,,
442,서울특별시 강서구 마곡서로 133 712동 102-1호 (마곡동 마곡엠밸리7단지),동물병원,강서구,,
443,서울특별시 구로구 개봉로 50 (개봉동),동물병원,구로구,,
444,서울특별시 구로구 경인로 196 (오류동),동물병원,구로구,,
445,서울특별시 구로구 천왕로 106 골드프라자 201호 (오류동),동물병원,구로구,,
446,서울특별시 구로구 구로중앙로34길 30 진명빌딩 (구로동),동물병원,구로구,,
447,서울특별시 구로구 경인로 661 신도림1차푸르지오 101동 139호 (신도림동),동물병원,구로구,,
448,서울특별시 구로구 고척로 157 (고척동),동물병원,구로구,,
449,서울특별시 구로구 도림로 72 1B1층 (구로동),동물병원,구로구,,
450,서울특별시 구로구 개봉로 121 (개봉동),동물병원,구로구,,
451,서울특별시 구로구 구로동로 111-1 (구로동),동물병원,구로구,,
452,서울특별시 구로구 경인로 661 홈플러스 신도림점 지하1층 (신도림동),동물병원,구로구,,
453,서울특별시 구로구 오류로 55 (오류동),동물병원,구로구,,
454,서울특별시 구로구 경인로 638 101동 1층 34호 (신도림동 신도림에스케이뷰),동물병원,구로구,,
455,서울특별시 구로구 도림로 98 (구로동),동물병원,구로구,,
456,서울특별시 구로구 중앙로8길 11 109동 5호 (고척동 고척 월드메르디앙),동물병원,구로구,,
457,서울특별시 구로구 구일로10길 27 SK허브수 B동 2층 5호 (구로동),동물병원,구로구,,
458,서울특별시 구로구 경인로40길 25 상가동 211호 (개봉동 청실아파트),동물병원,구로구,,
459,서울특별시 구로구 경인로 236 예성라온팰리스 103동 101호 (오류동),동물병원,구로구,,
460,서울특별시 강남구 일원로9길 74 1층 지하1층 (일원동),동물병원,강남구,,
461,서울특별시 구로구 경인로 403 원메디타운 2층 201호 (고척동),동물병원,구로구,,
462,서울특별시 구로구 신도림로 7 1층 110호 (신도림동),동물병원,구로구,,
463,서울특별시 구로구 중앙로 67 (고척동),동물병원,구로구,,
464,서울특별시 금천구 가산디지털2로 98 IT캐슬 2동 210호 (가산동),동물병원,금천구,,
465,서울특별시 금천구 시흥대로 276 (독산동),동물병원,금천구,,
466,서울특별시 금천구 시흥대로 483 (독산동),동물병원,금천구,,
467,서울특별시 금천구 금하로1라길 35 1층 (독산동),동물병원,금천구,,
468,서울특별시 금천구 독산로 188 (독산동),동물병원,금천구,,
